"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Legs","29 Nov 2023, 16:48","29 Nov 2023, 18:03","","Lying Leg Curl (Machine)",,"",2,"normal",30,8,,,
"Legs","29 Nov 2023, 16:48","29 Nov 2023, 18:03","","Leg Extension (Machine)",,"",0,"normal",40,6,,,
"Legs","29 Nov 2023, 16:48","29 Nov 2023, 18:03","","Leg Extension (Machine)",,"",1,"normal",45,6,,,
"Legs","29 Nov 2023, 16:48","29 Nov 2023, 18:03","","Leg Extension (Machine)",,"",2,"normal",50,5,,,
"Legs","29 Nov 2023, 16:48","29 Nov 2023, 18:03","","Seated Calf Raise",,"",0,"normal",45,8,,,
"Legs","29 Nov 2023, 16:48","29 Nov 2023, 18:03","","Seated Calf Raise",,"",1,"normal",45,8,,,
"Legs","29 Nov 2023, 16:48","29 Nov 2023, 18:03","","Seated Calf Raise",,"",2,"normal",45,8,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Bench Press - Close Grip (Barbell)",,"",0,"warmup",20,8,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Bench Press - Close Grip (Barbell)",,"",1,"warmup",40,6,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Bench Press - Close Grip (Barbell)",,"",2,"warmup",60,6,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Bench Press - Close Grip (Barbell)",,"",3,"normal",70,6,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Bench Press - Close Grip (Barbell)",,"",4,"normal",70,6,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Bench Press - Close Grip (Barbell)",,"",5,"normal",75,6,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Lateral Raise (Dumbbell)",,"",0,"warmup",16,8,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Lateral Raise (Dumbbell)",,"",1,"normal",18,8,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Lateral Raise (Dumbbell)",,"",2,"normal",20,8,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Lateral Raise (Dumbbell)",,"",3,"normal",20,8,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Kettlebell Shoulder Press",,"",0,"normal",16,8,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Kettlebell Shoulder Press",,"",1,"normal",16,8,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Kettlebell Shoulder Press",,"",2,"normal",16,8,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Kettlebell Shoulder Press",,"",3,"normal",20,4,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Face Pull",,"",0,"normal",65,8,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Face Pull",,"",1,"normal",65,8,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Face Pull",,"",2,"normal",70,7,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Leg Raise Parallel Bars",,"",0,"normal",,10,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Leg Raise Parallel Bars",,"",1,"normal",,10,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Leg Raise Parallel Bars",,"",2,"normal",,10,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Russian Twist (Weighted)",,"",0,"normal",5,10,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Russian Twist (Weighted)",,"",1,"normal",5,10,,,
"Upper Body and Core","27 Nov 2023, 09:06","27 Nov 2023, 10:08","","Russian Twist (Weighted)",,"",2,"normal",5,10,,,
"Pull and Calves","25 Nov 2023, 12:13","25 Nov 2023, 13:12","","Deadlift (Barbell)",,"",0,"warmup",20,8,,,
"Pull and Calves","25 Nov 2023, 12:13","25 Nov 2023, 13:12","","Deadlift (Barbell)",,"",1,"warmup",40,8,,,
"Pull and Calves","25 Nov 2023, 12:13","25 Nov 2023, 13:12","","Deadlift (Barbell)",,"",2,"warmup",60,6,,,
"Pull and Calves","25 Nov 2023, 12:13","25 Nov 2023, 13:12","","Deadlift (Barbell)",,"",3,"warmup",80,4,,,
"Pull and Calves","25 Nov 2023, 12:13","25 Nov 2023, 13:12","","Deadlift (Barbell)",,"",4,"normal",100,6,,,
"Pull and Calves","25 Nov 2023, 12:13","25 Nov 2023, 13:12","","Deadlift (Barbell)",,"",5,"normal",100,6,,,
"Pull and Calves","25 Nov 2023, 12:13","25 Nov 2023, 13:12","","Deadlift (Barbell)",,"",6,"normal",100,6,,,
"Pull and Calves","25 Nov 2023, 12:13","25 Nov 2023, 13:12","","Deadlift (Barbell)",,"",7,"normal",120,4,,,
"Pull and Calves","25 Nov 2023, 12:13","25 Nov 2023, 13:12","","Lat Pulldown (Cable)",,"",0,"normal",50,8,,,
"Pull and Calves","25 Nov 2023, 12:13","25 Nov 2023, 13:12","","Lat Pulldown (Cable)",,"",1,"normal",50,8,,,
"Pull and Calves","25 Nov 2023, 12:13","25 Nov 2023, 13:12","","Lat Pulldown (Cable)",,"",2,"normal",50,6,,,
"Pull and Calves","25 Nov 2023, 12:13","25 Nov 2023, 13:12","","Dumbbell Row",,"",0,"normal",30,8,,,
"Pull and Calves","25 Nov 2023, 12:13","25 Nov 2023, 13:12","","Dumbbell Row",,"",1,"normal",30,8,,,
"Pull and Calves","25 Nov 2023, 12:13","25 Nov 2023, 13:12","","Dumbbell Row",,"",2,"normal",30,6,,,
"Pull and Calves","25 Nov 2023, 12:13","25 Nov 2023, 13:12","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",100,10,,,
"Pull and Calves","25 Nov 2023, 12:13","25 Nov 2023, 13:12","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",100,10,,,
"Pull and Calves","25 Nov 2023, 12:13","25 Nov 2023, 13:12","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",100,10,,,
"Pull and Calves","25 Nov 2023, 12:13","25 Nov 2023, 13:12","","Calf Press (Machine)",,"",0,"normal",100,10,,,
"Pull and Calves","25 Nov 2023, 12:13","25 Nov 2023, 13:12","","Calf Press (Machine)",,"",1,"normal",100,10,,,
"Pull and Calves","25 Nov 2023, 12:13","25 Nov 2023, 13:12","","Calf Press (Machine)",,"",2,"normal",100,10,,,
"Push and Core","23 Nov 2023, 17:31","23 Nov 2023, 18:28","","Bench Press (Barbell)",,"",0,"warmup",20,8,,,
"Push and Core","23 Nov 2023, 17:31","23 Nov 2023, 18:28","","Bench Press (Barbell)",,"",1,"warmup",40,6,,,
"Push and Core","23 Nov 2023, 17:31","23 Nov 2023, 18:28","","Bench Press (Barbell)",,"",2,"warmup",60,4,,,
"Push and Core","23 Nov 2023, 17:31","23 Nov 2023, 18:28","","Bench Press (Barbell)",,"",3,"normal",70,4,,,
"Push and Core","23 Nov 2023, 17:31","23 Nov 2023, 18:28","","Bench Press (Barbell)",,"",4,"normal",75,6,,,
"Push and Core","23 Nov 2023, 17:31","23 Nov 2023, 18:28","","Bench Press (Barbell)",,"",5,"normal",75,6,,,
"Push and Core","23 Nov 2023, 17:31","23 Nov 2023, 18:28","","Bench Press (Barbell)",,"",6,"normal",75,6,,,
"Push and Core","23 Nov 2023, 17:31","23 Nov 2023, 18:28","","Incline Bench Press (Barbell)",,"",0,"normal",65,6,,,
"Push and Core","23 Nov 2023, 17:31","23 Nov 2023, 18:28","","Incline Bench Press (Barbell)",,"",1,"normal",65,6,,,
"Push and Core","23 Nov 2023, 17:31","23 Nov 2023, 18:28","","Incline Bench Press (Barbell)",,"",2,"normal",65,5,,,
"Push and Core","23 Nov 2023, 17:31","23 Nov 2023, 18:28","","Bench Press (Dumbbell)",,"",0,"normal",56,6,,,
"Push and Core","23 Nov 2023, 17:31","23 Nov 2023, 18:28","","Bench Press (Dumbbell)",,"",1,"normal",56,6,,,
"Push and Core","23 Nov 2023, 17:31","23 Nov 2023, 18:28","","Bench Press (Dumbbell)",,"",2,"normal",56,5,,,
"Push and Core","23 Nov 2023, 17:31","23 Nov 2023, 18:28","","Triceps Pushdown",,"",0,"normal",50,8,,,
"Push and Core","23 Nov 2023, 17:31","23 Nov 2023, 18:28","","Triceps Pushdown",,"",1,"normal",50,8,,,
"Push and Core","23 Nov 2023, 17:31","23 Nov 2023, 18:28","","Triceps Pushdown",,"",2,"normal",50,8,,,
"Push and Core","23 Nov 2023, 17:31","23 Nov 2023, 18:28","","Cable Crunch",,"",0,"normal",85,8,,,
"Push and Core","23 Nov 2023, 17:31","23 Nov 2023, 18:28","","Cable Crunch",,"",1,"normal",85,8,,,
"Push and Core","23 Nov 2023, 17:31","23 Nov 2023, 18:28","","Cable Crunch",,"",2,"normal",90,8,,,
"Legs","20 Nov 2023, 17:56","20 Nov 2023, 18:51","","Squat (Barbell)",,"",0,"warmup",20,8,,,
"Legs","20 Nov 2023, 17:56","20 Nov 2023, 18:51","","Squat (Barbell)",,"",1,"warmup",40,8,,,
"Legs","20 Nov 2023, 17:56","20 Nov 2023, 18:51","","Squat (Barbell)",,"",2,"warmup",60,6,,,
"Legs","20 Nov 2023, 17:56","20 Nov 2023, 18:51","","Squat (Barbell)",,"",3,"warmup",70,4,,,
"Legs","20 Nov 2023, 17:56","20 Nov 2023, 18:51","","Squat (Barbell)",,"",4,"normal",90,6,,,
"Legs","20 Nov 2023, 17:56","20 Nov 2023, 18:51","","Squat (Barbell)",,"",5,"normal",95,6,,,
"Legs","20 Nov 2023, 17:56","20 Nov 2023, 18:51","","Squat (Barbell)",,"",6,"normal",95,6,,,
"Legs","20 Nov 2023, 17:56","20 Nov 2023, 18:51","","Leg Press (Machine)",,"",0,"normal",135,6,,,
"Legs","20 Nov 2023, 17:56","20 Nov 2023, 18:51","","Leg Press (Machine)",,"",1,"normal",135,6,,,
"Legs","20 Nov 2023, 17:56","20 Nov 2023, 18:51","","Leg Press (Machine)",,"",2,"normal",135,6,,,
"Legs","20 Nov 2023, 17:56","20 Nov 2023, 18:51","","Leg Press (Machine)",,"",3,"normal",145,4,,,
"Legs","20 Nov 2023, 17:56","20 Nov 2023, 18:51","","Lying Leg Curl (Machine)",,"",0,"normal",30,8,,,
"Legs","20 Nov 2023, 17:56","20 Nov 2023, 18:51","","Lying Leg Curl (Machine)",,"",1,"normal",30,8,,,
"Legs","20 Nov 2023, 17:56","20 Nov 2023, 18:51","","Lying Leg Curl (Machine)",,"",2,"normal",30,8,,,
"Legs","20 Nov 2023, 17:56","20 Nov 2023, 18:51","","Seated Calf Raise",,"",0,"normal",45,8,,,
"Legs","20 Nov 2023, 17:56","20 Nov 2023, 18:51","","Seated Calf Raise",,"",1,"normal",45,8,,,
"Legs","20 Nov 2023, 17:56","20 Nov 2023, 18:51","","Seated Calf Raise",,"",2,"normal",45,8,,,
"Legs","20 Nov 2023, 17:56","20 Nov 2023, 18:51","","Leg Extension (Machine)",,"",0,"normal",40,6,,,
"Legs","20 Nov 2023, 17:56","20 Nov 2023, 18:51","","Leg Extension (Machine)",,"",1,"normal",40,6,,,
"Legs","20 Nov 2023, 17:56","20 Nov 2023, 18:51","","Leg Extension (Machine)",,"",2,"normal",40,6,,,
"Pull and Calves","17 Nov 2023, 19:01","17 Nov 2023, 20:09","","Deadlift (Barbell)",,"",0,"warmup",20,8,,,
"Pull and Calves","17 Nov 2023, 19:01","17 Nov 2023, 20:09","","Deadlift (Barbell)",,"",1,"warmup",60,8,,,
"Pull and Calves","17 Nov 2023, 19:01","17 Nov 2023, 20:09","","Deadlift (Barbell)",,"",2,"warmup",60,8,,,
"Pull and Calves","17 Nov 2023, 19:01","17 Nov 2023, 20:09","","Deadlift (Barbell)",,"",3,"warmup",80,6,,,
"Pull and Calves","17 Nov 2023, 19:01","17 Nov 2023, 20:09","","Deadlift (Barbell)",,"",4,"normal",100,6,,,
"Pull and Calves","17 Nov 2023, 19:01","17 Nov 2023, 20:09","","Deadlift (Barbell)",,"",5,"normal",100,6,,,
"Pull and Calves","17 Nov 2023, 19:01","17 Nov 2023, 20:09","","Deadlift (Barbell)",,"",6,"normal",100,6,,,
"Pull and Calves","17 Nov 2023, 19:01","17 Nov 2023, 20:09","","Deadlift (Barbell)",,"",7,"normal",60,10,,,
"Pull and Calves","17 Nov 2023, 19:01","17 Nov 2023, 20:09","","Lat Pulldown (Cable)",,"",0,"normal",50,6,,,
"Pull and Calves","17 Nov 2023, 19:01","17 Nov 2023, 20:09","","Lat Pulldown (Cable)",,"",1,"normal",50,6,,,
"Pull and Calves","17 Nov 2023, 19:01","17 Nov 2023, 20:09","","Lat Pulldown (Cable)",,"",2,"normal",50,6,,,
"Pull and Calves","17 Nov 2023, 19:01","17 Nov 2023, 20:09","","Dumbbell Row",,"",0,"normal",30,8,,,
"Pull and Calves","17 Nov 2023, 19:01","17 Nov 2023, 20:09","","Dumbbell Row",,"",1,"normal",30,8,,,
"Pull and Calves","17 Nov 2023, 19:01","17 Nov 2023, 20:09","","Dumbbell Row",,"",2,"normal",30,6,,,
"Pull and Calves","17 Nov 2023, 19:01","17 Nov 2023, 20:09","","Calf Press (Machine)",,"",0,"normal",100,10,,,
"Pull and Calves","17 Nov 2023, 19:01","17 Nov 2023, 20:09","","Calf Press (Machine)",,"",1,"normal",100,12,,,
"Pull and Calves","17 Nov 2023, 19:01","17 Nov 2023, 20:09","","Calf Press (Machine)",,"",2,"normal",100,10,,,
"Push and Core","15 Nov 2023, 18:08","15 Nov 2023, 19:18","","Bench Press (Barbell)",,"",0,"warmup",20,8,,,
"Push and Core","15 Nov 2023, 18:08","15 Nov 2023, 19:18","","Bench Press (Barbell)",,"",1,"warmup",40,6,,,
"Push and Core","15 Nov 2023, 18:08","15 Nov 2023, 19:18","","Bench Press (Barbell)",,"",2,"warmup",60,4,,,
"Push and Core","15 Nov 2023, 18:08","15 Nov 2023, 19:18","","Bench Press (Barbell)",,"",3,"normal",70,6,,,
"Push and Core","15 Nov 2023, 18:08","15 Nov 2023, 19:18","","Bench Press (Barbell)",,"",4,"normal",70,6,,,
"Push and Core","15 Nov 2023, 18:08","15 Nov 2023, 19:18","","Bench Press (Barbell)",,"",5,"normal",75,6,,,
"Push and Core","15 Nov 2023, 18:08","15 Nov 2023, 19:18","","Bench Press (Barbell)",,"",6,"normal",75,6,,,
"Push and Core","15 Nov 2023, 18:08","15 Nov 2023, 19:18","","Bench Press (Barbell)",,"",7,"normal",85,4,,,
"Push and Core","15 Nov 2023, 18:08","15 Nov 2023, 19:18","","Incline Bench Press (Barbell)",,"",0,"normal",60,6,,,
"Push and Core","15 Nov 2023, 18:08","15 Nov 2023, 19:18","","Incline Bench Press (Barbell)",,"",1,"normal",65,6,,,
"Push and Core","15 Nov 2023, 18:08","15 Nov 2023, 19:18","","Incline Bench Press (Barbell)",,"",2,"normal",70,6,,,
"Push and Core","15 Nov 2023, 18:08","15 Nov 2023, 19:18","","Bench Press (Dumbbell)",,"",0,"normal",52,6,,,
"Push and Core","15 Nov 2023, 18:08","15 Nov 2023, 19:18","","Bench Press (Dumbbell)",,"",1,"normal",56,6,,,
"Push and Core","15 Nov 2023, 18:08","15 Nov 2023, 19:18","","Bench Press (Dumbbell)",,"",2,"normal",56,5,,,
"Push and Core","15 Nov 2023, 18:08","15 Nov 2023, 19:18","","Triceps Pushdown",,"",0,"normal",50,8,,,
"Push and Core","15 Nov 2023, 18:08","15 Nov 2023, 19:18","","Triceps Pushdown",,"",1,"normal",55,8,,,
"Push and Core","15 Nov 2023, 18:08","15 Nov 2023, 19:18","","Triceps Pushdown",,"",2,"normal",55,8,,,
"Push and Core","15 Nov 2023, 18:08","15 Nov 2023, 19:18","","Cable Crunch",,"",0,"normal",85,8,,,
"Push and Core","15 Nov 2023, 18:08","15 Nov 2023, 19:18","","Cable Crunch",,"",1,"normal",85,8,,,
"Push and Core","15 Nov 2023, 18:08","15 Nov 2023, 19:18","","Cable Crunch",,"",2,"normal",90,8,,,
"Legs","13 Nov 2023, 09:07","13 Nov 2023, 10:01","","Squat (Barbell)",,"",0,"warmup",20,8,,,
"Legs","13 Nov 2023, 09:07","13 Nov 2023, 10:01","","Squat (Barbell)",,"",1,"warmup",40,8,,,
"Legs","13 Nov 2023, 09:07","13 Nov 2023, 10:01","","Squat (Barbell)",,"",2,"warmup",60,6,,,
"Legs","13 Nov 2023, 09:07","13 Nov 2023, 10:01","","Squat (Barbell)",,"",3,"warmup",70,4,,,
"Legs","13 Nov 2023, 09:07","13 Nov 2023, 10:01","","Squat (Barbell)",,"",4,"normal",90,6,,,
"Legs","13 Nov 2023, 09:07","13 Nov 2023, 10:01","","Squat (Barbell)",,"",5,"normal",90,6,,,
"Legs","13 Nov 2023, 09:07","13 Nov 2023, 10:01","","Squat (Barbell)",,"",6,"normal",90,6,,,
"Legs","13 Nov 2023, 09:07","13 Nov 2023, 10:01","","Leg Press (Machine)",,"",0,"normal",125,6,,,
"Legs","13 Nov 2023, 09:07","13 Nov 2023, 10:01","","Leg Press (Machine)",,"",1,"normal",135,6,,,
"Legs","13 Nov 2023, 09:07","13 Nov 2023, 10:01","","Leg Press (Machine)",,"",2,"normal",135,6,,,
"Legs","13 Nov 2023, 09:07","13 Nov 2023, 10:01","","Standing Calf Raise (Smith)",,"",0,"normal",40,8,,,
"Legs","13 Nov 2023, 09:07","13 Nov 2023, 10:01","","Standing Calf Raise (Smith)",,"",1,"normal",40,8,,,
"Legs","13 Nov 2023, 09:07","13 Nov 2023, 10:01","","Standing Calf Raise (Smith)",,"",2,"normal",40,8,,,
"Upper Body and Core","10 Nov 2023, 19:29","10 Nov 2023, 20:26","","Bench Press (Smith Machine)",,"Close grip",0,"warmup",20,8,,,
"Upper Body and Core","10 Nov 2023, 19:29","10 Nov 2023, 20:26","","Bench Press (Smith Machine)",,"Close grip",1,"warmup",40,6,,,
"Upper Body and Core","10 Nov 2023, 19:29","10 Nov 2023, 20:26","","Bench Press (Smith Machine)",,"Close grip",2,"warmup",40,6,,,
"Upper Body and Core","10 Nov 2023, 19:29","10 Nov 2023, 20:26","","Bench Press (Smith Machine)",,"Close grip",3,"warmup",60,5,,,
"Upper Body and Core","10 Nov 2023, 19:29","10 Nov 2023, 20:26","","Bench Press (Smith Machine)",,"Close grip",4,"normal",65,6,,,
"Upper Body and Core","10 Nov 2023, 19:29","10 Nov 2023, 20:26","","Bench Press (Smith Machine)",,"Close grip",5,"normal",65,6,,,
"Upper Body and Core","10 Nov 2023, 19:29","10 Nov 2023, 20:26","","Bench Press (Smith Machine)",,"Close grip",6,"normal",65,6,,,
"Upper Body and Core","10 Nov 2023, 19:29","10 Nov 2023, 20:26","","Lateral Raise (Dumbbell)",,"",0,"warmup",14,8,,,
"Upper Body and Core","10 Nov 2023, 19:29","10 Nov 2023, 20:26","","Lateral Raise (Dumbbell)",,"",1,"normal",18,8,,,
"Upper Body and Core","10 Nov 2023, 19:29","10 Nov 2023, 20:26","","Lateral Raise (Dumbbell)",,"",2,"normal",18,8,,,
"Upper Body and Core","10 Nov 2023, 19:29","10 Nov 2023, 20:26","","Lateral Raise (Dumbbell)",,"",3,"normal",20,8,,,
"Upper Body and Core","10 Nov 2023, 19:29","10 Nov 2023, 20:26","","Kettlebell Shoulder Press",,"",0,"normal",16,6,,,
"Upper Body and Core","10 Nov 2023, 19:29","10 Nov 2023, 20:26","","Kettlebell Shoulder Press",,"",1,"normal",16,6,,,
"Upper Body and Core","10 Nov 2023, 19:29","10 Nov 2023, 20:26","","Kettlebell Shoulder Press",,"",2,"normal",16,6,,,
"Upper Body and Core","10 Nov 2023, 19:29","10 Nov 2023, 20:26","","Face Pull",,"",0,"normal",60,8,,,
"Upper Body and Core","10 Nov 2023, 19:29","10 Nov 2023, 20:26","","Face Pull",,"",1,"normal",60,8,,,
"Upper Body and Core","10 Nov 2023, 19:29","10 Nov 2023, 20:26","","Face Pull",,"",2,"normal",60,8,,,
"Upper Body and Core","10 Nov 2023, 19:29","10 Nov 2023, 20:26","","Leg Raise Parallel Bars",,"",0,"normal",,10,,,
"Upper Body and Core","10 Nov 2023, 19:29","10 Nov 2023, 20:26","","Leg Raise Parallel Bars",,"",1,"normal",,10,,,
"Upper Body and Core","10 Nov 2023, 19:29","10 Nov 2023, 20:26","","Leg Raise Parallel Bars",,"",2,"normal",,10,,,
"Pull and Calves","8 Nov 2023, 19:24","8 Nov 2023, 20:29","","Deadlift (Barbell)",,"",1,"warmup",60,8,,,
"Pull and Calves","8 Nov 2023, 19:24","8 Nov 2023, 20:29","","Deadlift (Barbell)",,"",2,"warmup",60,8,,,
"Pull and Calves","8 Nov 2023, 19:24","8 Nov 2023, 20:29","","Deadlift (Barbell)",,"",3,"warmup",80,6,,,
"Pull and Calves","8 Nov 2023, 19:24","8 Nov 2023, 20:29","","Deadlift (Barbell)",,"",4,"normal",95,6,,,
"Pull and Calves","8 Nov 2023, 19:24","8 Nov 2023, 20:29","","Deadlift (Barbell)",,"",5,"normal",100,6,,,
"Pull and Calves","8 Nov 2023, 19:24","8 Nov 2023, 20:29","","Deadlift (Barbell)",,"",6,"normal",100,5,,,
"Pull and Calves","8 Nov 2023, 19:24","8 Nov 2023, 20:29","","Lat Pulldown (Cable)",,"",0,"normal",50,6,,,
"Pull and Calves","8 Nov 2023, 19:24","8 Nov 2023, 20:29","","Lat Pulldown (Cable)",,"",1,"normal",50,6,,,
"Pull and Calves","8 Nov 2023, 19:24","8 Nov 2023, 20:29","","Lat Pulldown (Cable)",,"",2,"normal",50,5,,,
"Pull and Calves","8 Nov 2023, 19:24","8 Nov 2023, 20:29","","Dumbbell Row",,"",0,"normal",30,8,,,
"Pull and Calves","8 Nov 2023, 19:24","8 Nov 2023, 20:29","","Dumbbell Row",,"",1,"normal",30,8,,,
"Pull and Calves","8 Nov 2023, 19:24","8 Nov 2023, 20:29","","Dumbbell Row",,"",2,"normal",30,6,,,
"Pull and Calves","8 Nov 2023, 19:24","8 Nov 2023, 20:29","","Calf Press (Machine)",,"",0,"normal",85,8,,,
"Pull and Calves","8 Nov 2023, 19:24","8 Nov 2023, 20:29","","Calf Press (Machine)",,"",1,"normal",100,8,,,
"Pull and Calves","8 Nov 2023, 19:24","8 Nov 2023, 20:29","","Calf Press (Machine)",,"",2,"normal",100,8,,,
"Push and Core","6 Nov 2023, 09:04","6 Nov 2023, 09:59","","Bench Press (Barbell)",,"",0,"warmup",20,8,,,
"Push and Core","6 Nov 2023, 09:04","6 Nov 2023, 09:59","","Bench Press (Barbell)",,"",1,"warmup",40,6,,,
"Push and Core","6 Nov 2023, 09:04","6 Nov 2023, 09:59","","Bench Press (Barbell)",,"",2,"warmup",60,4,,,
"Push and Core","6 Nov 2023, 09:04","6 Nov 2023, 09:59","","Bench Press (Barbell)",,"",3,"normal",70,6,,,
"Push and Core","6 Nov 2023, 09:04","6 Nov 2023, 09:59","","Bench Press (Barbell)",,"",4,"normal",70,6,,,
"Push and Core","6 Nov 2023, 09:04","6 Nov 2023, 09:59","","Bench Press (Barbell)",,"",5,"normal",75,6,,,
"Push and Core","6 Nov 2023, 09:04","6 Nov 2023, 09:59","","Incline Bench Press (Barbell)",,"",0,"normal",60,6,,,
"Push and Core","6 Nov 2023, 09:04","6 Nov 2023, 09:59","","Incline Bench Press (Barbell)",,"",1,"normal",60,6,,,
"Push and Core","6 Nov 2023, 09:04","6 Nov 2023, 09:59","","Incline Bench Press (Barbell)",,"",2,"normal",60,6,,,
"Push and Core","6 Nov 2023, 09:04","6 Nov 2023, 09:59","","Bench Press (Dumbbell)",,"",0,"normal",52,6,,,
"Push and Core","6 Nov 2023, 09:04","6 Nov 2023, 09:59","","Bench Press (Dumbbell)",,"",1,"normal",52,6,,,
"Push and Core","6 Nov 2023, 09:04","6 Nov 2023, 09:59","","Bench Press (Dumbbell)",,"",2,"normal",56,5,,,
"Push and Core","6 Nov 2023, 09:04","6 Nov 2023, 09:59","","Triceps Pushdown",,"",0,"normal",50,8,,,
"Push and Core","6 Nov 2023, 09:04","6 Nov 2023, 09:59","","Triceps Pushdown",,"",1,"normal",50,8,,,
"Push and Core","6 Nov 2023, 09:04","6 Nov 2023, 09:59","","Triceps Pushdown",,"",2,"normal",50,8,,,
"Push and Core","6 Nov 2023, 09:04","6 Nov 2023, 09:59","","Cable Crunch",,"",0,"normal",85,8,,,
"Push and Core","6 Nov 2023, 09:04","6 Nov 2023, 09:59","","Cable Crunch",,"",1,"normal",85,8,,,
"Push and Core","6 Nov 2023, 09:04","6 Nov 2023, 09:59","","Cable Crunch",,"",2,"normal",90,8,,,
"Legs","4 Nov 2023, 12:36","4 Nov 2023, 13:31","","Squat (Barbell)",,"",0,"warmup",20,8,,,
"Legs","4 Nov 2023, 12:36","4 Nov 2023, 13:31","","Squat (Barbell)",,"",1,"warmup",40,8,,,
"Legs","4 Nov 2023, 12:36","4 Nov 2023, 13:31","","Squat (Barbell)",,"",2,"warmup",60,6,,,
"Legs","4 Nov 2023, 12:36","4 Nov 2023, 13:31","","Squat (Barbell)",,"",3,"warmup",70,4,,,
"Legs","4 Nov 2023, 12:36","4 Nov 2023, 13:31","","Squat (Barbell)",,"",4,"normal",85,6,,,
"Legs","4 Nov 2023, 12:36","4 Nov 2023, 13:31","","Squat (Barbell)",,"",5,"normal",90,6,,,
"Legs","4 Nov 2023, 12:36","4 Nov 2023, 13:31","","Squat (Barbell)",,"",6,"normal",90,6,,,
"Legs","4 Nov 2023, 12:36","4 Nov 2023, 13:31","","Leg Press (Machine)",,"",0,"warmup",105,4,,,
"Legs","4 Nov 2023, 12:36","4 Nov 2023, 13:31","","Leg Press (Machine)",,"",1,"normal",125,6,,,
"Legs","4 Nov 2023, 12:36","4 Nov 2023, 13:31","","Leg Press (Machine)",,"",2,"normal",125,6,,,
"Legs","4 Nov 2023, 12:36","4 Nov 2023, 13:31","","Leg Press (Machine)",,"",3,"normal",135,6,,,
"Legs","4 Nov 2023, 12:36","4 Nov 2023, 13:31","","Lying Leg Curl (Machine)",,"",0,"normal",30,8,,,
"Legs","4 Nov 2023, 12:36","4 Nov 2023, 13:31","","Lying Leg Curl (Machine)",,"",1,"normal",30,8,,,
"Legs","4 Nov 2023, 12:36","4 Nov 2023, 13:31","","Lying Leg Curl (Machine)",,"",2,"normal",30,8,,,
"Legs","4 Nov 2023, 12:36","4 Nov 2023, 13:31","","Standing Calf Raise (Smith)",,"",0,"normal",40,8,,,
"Legs","4 Nov 2023, 12:36","4 Nov 2023, 13:31","","Standing Calf Raise (Smith)",,"",1,"normal",40,8,,,
"Legs","4 Nov 2023, 12:36","4 Nov 2023, 13:31","","Standing Calf Raise (Smith)",,"",2,"normal",40,8,,,
"Upper Body and Core","2 Nov 2023, 09:05","2 Nov 2023, 10:18","","Bench Press - Close Grip (Barbell)",,"",0,"warmup",20,8,,,
"Upper Body and Core","2 Nov 2023, 09:05","2 Nov 2023, 10:18","","Bench Press - Close Grip (Barbell)",,"",1,"warmup",40,6,,,
"Upper Body and Core","2 Nov 2023, 09:05","2 Nov 2023, 10:18","","Bench Press - Close Grip (Barbell)",,"",2,"warmup",40,6,,,
"Upper Body and Core","2 Nov 2023, 09:05","2 Nov 2023, 10:18","","Bench Press - Close Grip (Barbell)",,"",3,"warmup",60,4,,,
