title,start_time,end_time,description,exercise_title,superset_id,exercise_notes,set_index,set_type,weight_kg,reps,distance_km,duration_seconds,rpe
"Legs, shoulders","21 Oct 2021, 18:03","21 Oct 2021, 19:19","","Leg Extension (Machine)","","","1","normal","50","10","","",""
"Legs, shoulders","21 Oct 2021, 18:03","21 Oct 2021, 19:19","","Leg Extension (Machine)","","","2","normal","50","10","","",""
"Legs, shoulders","21 Oct 2021, 18:03","21 Oct 2021, 19:19","","Leg Extension (Machine)","","","3","normal","60","10","","",""
"Legs, shoulders","21 Oct 2021, 18:03","21 Oct 2021, 19:19","","Lunge (Dumbbell)","","","0","normal","18","10","","",""
"Legs, shoulders","21 Oct 2021, 18:03","21 Oct 2021, 19:19","","Lunge (Dumbbell)","","","1","normal","18","10","","",""
"Legs, shoulders","21 Oct 2021, 18:03","21 Oct 2021, 19:19","","Lunge (Dumbbell)","","","2","normal","18","8","","",""
"Legs, shoulders","21 Oct 2021, 18:03","21 Oct 2021, 19:19","","Standing Calf Raise (Bodyweight)","","","0","normal","0","12","","",""
"Legs, shoulders","21 Oct 2021, 18:03","21 Oct 2021, 19:19","","Standing Calf Raise (Bodyweight)","","","1","normal","0","12","","",""
"Legs, shoulders","21 Oct 2021, 18:03","21 Oct 2021, 19:19","","Standing Calf Raise (Bodyweight)","","","2","normal","0","12","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Incline Bench Press (Dumbbell)","","","0","normal","36","10","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Incline Bench Press (Dumbbell)","","","1","normal","40","10","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Incline Bench Press (Dumbbell)","","","2","normal","44","10","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Incline Bench Press (Dumbbell)","","","3","normal","44","10","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Incline Bench Press (Dumbbell)","","","4","normal","44","9","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Incline Bench Press (Dumbbell)","","","5","normal","40","10","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Iso-Lateral Chest Press (Machine)","","","0","normal","60","10","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Iso-Lateral Chest Press (Machine)","","","1","normal","60","10","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Iso-Lateral Chest Press (Machine)","","","2","normal","65","10","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Iso-Lateral Chest Press (Machine)","","","3","normal","65","10","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Chest Fly","","","0","normal","60","10","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Chest Fly","","","1","normal","60","10","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Chest Fly","","","2","normal","60","10","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Chest Fly","","","3","normal","60","10","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Preacher Curl (Barbell)","","","0","normal","20","10","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Preacher Curl (Barbell)","","","1","normal","20","10","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Preacher Curl (Barbell)","","","2","normal","20","10","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Hammer Curl (Dumbbell)","","","0","normal","20","14","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Hammer Curl (Dumbbell)","","","1","normal","20","14","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Hammer Curl (Dumbbell)","","","2","normal","20","14","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Reverse Curl (Barbell)","","","0","normal","10","10","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Reverse Curl (Barbell)","","","1","normal","10","10","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Reverse Curl (Barbell)","","","2","normal","15","10","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Crunch","","","0","normal","0","14","","",""
"Chest, biceps - 1","23 Oct 2021, 11:57","23 Oct 2021, 13:05","","Crunch","","","1","normal","0","14","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Pull Up","","","0","normal","0","6","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Pull Up","","","1","normal","0","6","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Back Extension","","","0","normal","0","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Back Extension","","","1","normal","0","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Deadlift (Barbell)","","","0","normal","20","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Deadlift (Barbell)","","","1","normal","60","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Deadlift (Barbell)","","","2","normal","60","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Deadlift (Barbell)","","","3","normal","60","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Deadlift (Barbell)","","","4","normal","75","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Deadlift (Barbell)","","","5","normal","80","8","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Lat Pulldown (Cable)","","","0","normal","45","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Lat Pulldown (Cable)","","","1","normal","55","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Lat Pulldown (Cable)","","","2","normal","55","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Lat Pulldown (Cable)","","","3","normal","50","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Lat Pulldown (Cable)","","","4","normal","50","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Lat Pulldown (Cable)","","","5","normal","45","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Seated Row (Cable)","","","0","normal","50","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Seated Row (Cable)","","","1","normal","50","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Seated Row (Cable)","","","2","normal","50","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Seated Wide-Grip Row (Cable)","","","0","normal","50","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Seated Wide-Grip Row (Cable)","","","1","normal","50","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Seated Wide-Grip Row (Cable)","","","2","normal","50","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Skullcrusher (Barbell)","","","0","normal","15","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Skullcrusher (Barbell)","","","1","normal","10","8","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Skullcrusher (Barbell)","","","2","normal","10","8","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Triceps Pushdown (Cable - Straight Bar)","","","0","normal","20","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Triceps Pushdown (Cable - Straight Bar)","","","1","normal","25","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Triceps Pushdown (Cable - Straight Bar)","","","2","normal","30","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Triceps Pushdown (Cable - Straight Bar)","","","3","normal","35","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Triceps Pushdown (Cable - Straight Bar)","","","4","normal","30","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Triceps Extension (Dumbbell)","","","0","normal","6","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Triceps Extension (Dumbbell)","","","1","normal","6","10","","",""
"Back, triceps - 2","25 Oct 2021, 18:58","25 Oct 2021, 20:17","","Triceps Extension (Dumbbell)","","","2","normal","8","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Overhead Press (Barbell)","","","0","normal","20","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Overhead Press (Barbell)","","","1","normal","30","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Overhead Press (Barbell)","","","2","normal","40","6","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Overhead Press (Barbell)","","","3","normal","30","8","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Lateral Raise (Dumbbell)","","","0","normal","16","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Lateral Raise (Dumbbell)","","","1","normal","16","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Lateral Raise (Dumbbell)","","","2","normal","16","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Lateral Raise (Dumbbell)","","","3","normal","16","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Reverse Fly (Machine)","","","0","normal","25","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Reverse Fly (Machine)","","","1","normal","25","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Reverse Fly (Machine)","","","2","normal","25","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Reverse Fly (Machine)","","","3","normal","25","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Front Raise (Dumbbell)","","","0","normal","24","14","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Front Raise (Dumbbell)","","","1","normal","24","12","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Front Raise (Dumbbell)","","","2","normal","24","14","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Front Raise (Dumbbell)","","","3","normal","20","14","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Leg Press","","","0","normal","80","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Leg Press","","","1","normal","100","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Leg Press","","","2","normal","120","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Leg Press","","","3","normal","120","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Leg Press","","","4","normal","130","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Leg Press","","","5","normal","130","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Leg Press","","","6","normal","135","8","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Lying Leg Curl (Machine)","","","0","normal","40","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Lying Leg Curl (Machine)","","","1","normal","40","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Lying Leg Curl (Machine)","","","2","normal","35","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Lying Leg Curl (Machine)","","","3","normal","35","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Leg Extension (Machine)","","","0","normal","50","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Leg Extension (Machine)","","","1","normal","50","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Leg Extension (Machine)","","","2","normal","55","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Leg Extension (Machine)","","","3","normal","55","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Lunge (Dumbbell)","","","0","normal","16","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Lunge (Dumbbell)","","","1","normal","16","10","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Standing Calf Raise (Bodyweight)","","","0","normal","0","14","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Standing Calf Raise (Bodyweight)","","","1","normal","0","14","","",""
"Legs, shoulders","27 Oct 2021, 18:56","27 Oct 2021, 20:21","","Standing Calf Raise (Bodyweight)","","","2","normal","0","14","","",""
"Chest, biceps - 2","30 Oct 2021, 10:31","30 Oct 2021, 11:38","","Bench Press (Barbell)","","","0","normal","40","10","","",""
"Chest, biceps - 2","30 Oct 2021, 10:31","30 Oct 2021, 11:38","","Bench Press (Barbell)","","","1","normal","60","10","","",""
"Chest, biceps - 2","30 Oct 2021, 10:31","30 Oct 2021, 11:38","","Bench Press (Barbell)","","","2","normal","60","10","","",""
"Chest, biceps - 2","30 Oct 2021, 10:31","30 Oct 2021, 11:38","","Bench Press (Barbell)","","","3","normal","60","10","","",""
"Chest, biceps - 2","30 Oct 2021, 10:31","30 Oct 2021, 11:38","","Bench Press (Barbell)","","","4","normal","65","8","","",""
"Chest, biceps - 2","30 Oct 2021, 10:31","30 Oct 2021, 11:38","","Bench Press (Barbell)","","","5","normal","65","6","","",""
"Chest, biceps - 2","30 Oct 2021, 10:31","30 Oct 2021, 11:38","","Iso-Lateral Chest Press (Machine)","","","0","normal","60","10","","",""
"Chest, biceps - 2","30 Oct 2021, 10:31","30 Oct 2021, 11:38","","Iso-Lateral Chest Press (Machine)","","","1","normal","65","10","","",""
"Chest, biceps - 2","30 Oct 2021, 10:31","30 Oct 2021, 11:38","","Iso-Lateral Chest Press (Machine)","","","2","normal","65","10","","",""
"Chest, biceps - 2","30 Oct 2021, 10:31","30 Oct 2021, 11:38","","Chest Fly","","","0","normal","60","10","","",""
"Chest, biceps - 2","30 Oct 2021, 10:31","30 Oct 2021, 11:38","","Chest Fly","","","1","normal","55","10","","",""
"Chest, biceps - 2","30 Oct 2021, 10:31","30 Oct 2021, 11:38","","Chest Fly","","","2","normal","55","10","","",""
"Chest, biceps - 2","30 Oct 2021, 10:31","30 Oct 2021, 11:38","","Hammer Curl (Cable)","","","0","normal","30","10","","",""
"Chest, biceps - 2","30 Oct 2021, 10:31","30 Oct 2021, 11:38","","Hammer Curl (Cable)","","","1","normal","30","10","","",""
"Chest, biceps - 2","30 Oct 2021, 10:31","30 Oct 2021, 11:38","","Hammer Curl (Cable)","","","2","normal","30","10","","",""
"Chest, biceps - 2","30 Oct 2021, 10:31","30 Oct 2021, 11:38","","Bicep Curl (Barbell)","","","0","normal","20","10","","",""
"Chest, biceps - 2","30 Oct 2021, 10:31","30 Oct 2021, 11:38","","Bicep Curl (Barbell)","","","1","normal","20","10","","",""
"Chest, biceps - 2","30 Oct 2021, 10:31","30 Oct 2021, 11:38","","Bicep Curl (Barbell)","","","2","normal","20","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Pull Up","","","0","normal","0","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Pull Up","","","1","normal","0","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Back Extension","","","0","normal","0","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Back Extension","","","1","normal","0","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Deadlift (Barbell)","","","0","normal","50","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Deadlift (Barbell)","","","1","normal","60","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Deadlift (Barbell)","","","2","normal","70","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Deadlift (Barbell)","","","3","normal","70","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Deadlift (Barbell)","","","4","normal","80","6","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Deadlift (Barbell)","","","5","normal","90","1","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Deadlift (Barbell)","","","6","normal","100","2","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Deadlift (Barbell)","","","7","normal","110","1","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Deadlift (Barbell)","","","8","normal","110","1","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Lat Pulldown (Cable)","","","0","normal","50","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Lat Pulldown (Cable)","","","1","normal","50","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Lat Pulldown (Cable)","","","2","normal","50","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Lat Pulldown (Cable)","","","3","normal","50","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Seated Wide-Grip Row (Cable)","","","0","normal","50","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Seated Wide-Grip Row (Cable)","","","1","normal","50","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Seated Wide-Grip Row (Cable)","","","2","normal","50","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Seated Row (Cable)","","","0","normal","50","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Seated Row (Cable)","","","1","normal","50","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Seated Row (Cable)","","","2","normal","50","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Skullcrusher (Barbell)","","","0","normal","10","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Skullcrusher (Barbell)","","","1","normal","15","8","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Skullcrusher (Barbell)","","","2","normal","15","8","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Triceps Pushdown (Cable - Straight Bar)","","","0","normal","30","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Triceps Pushdown (Cable - Straight Bar)","","","1","normal","30","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Triceps Pushdown (Cable - Straight Bar)","","","2","normal","30","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Triceps Extension (Dumbbell)","","","0","normal","6","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Triceps Extension (Dumbbell)","","","1","normal","8","10","","",""
"Back, triceps - 2","01 Nov 2021, 10:31","01 Nov 2021, 11:41","","Triceps Extension (Dumbbell)","","","2","normal","8","10","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Squat (Barbell)","","","0","normal","20","10","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Squat (Barbell)","","","1","normal","50","10","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Squat (Barbell)","","","2","normal","70","10","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Squat (Barbell)","","","3","normal","70","9","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Squat (Barbell)","","","4","normal","60","10","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Squat (Barbell)","","","5","normal","60","10","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Leg Extension (Machine)","","","0","normal","50","10","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Leg Extension (Machine)","","","1","normal","50","10","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Leg Extension (Machine)","","","2","normal","50","10","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Leg Extension (Machine)","","","3","normal","50","10","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Lying Leg Curl (Machine)","","","0","normal","35","10","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Lying Leg Curl (Machine)","","","1","normal","35","10","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Lying Leg Curl (Machine)","","","2","normal","35","10","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Lying Leg Curl (Machine)","","","3","normal","40","10","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Standing Calf Raise (Bodyweight)","","","0","normal","0","12","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Standing Calf Raise (Bodyweight)","","","1","normal","0","12","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Standing Calf Raise (Bodyweight)","","","2","normal","0","12","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Hanging Knee Raise","","","0","normal","0","10","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Hanging Knee Raise","","","1","normal","0","10","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Hanging Knee Raise","","","2","normal","0","10","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Decline Crunch","","","0","normal","0","14","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Decline Crunch","","","1","normal","0","14","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Decline Crunch","","","2","normal","0","14","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Cable Crunch","","","0","normal","40","12","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Cable Crunch","","","1","normal","40","12","","",""
"Legs and core","03 Nov 2021, 11:04","03 Nov 2021, 11:48","","Cable Crunch","","","2","normal","40","12","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Overhead Press (Barbell)","","","0","normal","20","10","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Overhead Press (Barbell)","","","1","normal","25","10","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Overhead Press (Barbell)","","","2","normal","30","10","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Overhead Press (Barbell)","","","3","normal","30","10","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Overhead Press (Barbell)","","","4","normal","30","10","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Overhead Press (Barbell)","","","5","normal","35","6","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Overhead Press (Barbell)","","","6","normal","35","6","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Lateral Raise (Dumbbell)","","","0","normal","16","10","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Lateral Raise (Dumbbell)","","","1","normal","16","10","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Lateral Raise (Dumbbell)","","","2","normal","16","10","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Lateral Raise (Dumbbell)","","","3","normal","16","10","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Reverse Fly (Machine)","","","0","normal","25","10","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Reverse Fly (Machine)","","","1","normal","25","10","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Reverse Fly (Machine)","","","2","normal","25","10","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Reverse Fly (Machine)","","","3","normal","25","10","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Front Raise (Dumbbell)","","","0","normal","24","14","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Front Raise (Dumbbell)","","","1","normal","24","14","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Front Raise (Dumbbell)","","","2","normal","24","14","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Front Raise (Dumbbell)","","","3","normal","24","14","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Ab Wheel","","","0","normal","0","10","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Ab Wheel","","","1","normal","0","10","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Ab Wheel","","","2","normal","0","10","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Knee Raise (Captain's Chair)","","","0","normal","0","12","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Knee Raise (Captain's Chair)","","","1","normal","0","12","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Knee Raise (Captain's Chair)","","","2","normal","0","12","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Crunch","","","0","normal","0","12","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Crunch","","","1","normal","0","12","","",""
"Morning Workout","05 Nov 2021, 10:13","05 Nov 2021, 11:04","","Crunch","","","2","normal","0","12","","",""
