Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2021-10-12 6:34:21 PM,"Back, triceps - 2",1h 31m,"Bent Over One Arm Row (Dumbbell)",1,12.0,10,0,0,"",,
2021-10-12 6:34:21 PM,"Back, triceps - 2",1h 31m,"Bent Over One Arm Row (Dumbbell)",2,18.0,10,0,0,,,
2021-10-12 6:34:21 PM,"Back, triceps - 2",1h 31m,"Bent Over One Arm Row (Dumbbell)",3,18.0,10,0,0,,,
2021-10-12 6:34:21 PM,"Back, triceps - 2",1h 31m,"Skullcrusher (Barbell)",1,15.0,10,0,0,"",,
2021-10-12 6:34:21 PM,"Back, triceps - 2",1h 31m,"Skullcrusher (Barbell)",2,15.0,10,0,0,,,
2021-10-12 6:34:21 PM,"Back, triceps - 2",1h 31m,"Skullcrusher (Barbell)",3,15.0,6,0,0,,,
2021-10-12 6:34:21 PM,"Back, triceps - 2",1h 31m,"Shrug (Smith Machine)",1,10.0,10,0,0,"",,
2021-10-12 6:34:21 PM,"Back, triceps - 2",1h 31m,"Shrug (Smith Machine)",2,20.0,10,0,0,,,
2021-10-12 6:34:21 PM,"Back, triceps - 2",1h 31m,"Shrug (Smith Machine)",3,20.0,10,0,0,,,
2021-10-12 6:34:21 PM,"Back, triceps - 2",1h 31m,"Triceps Pushdown (Cable - Straight Bar)",1,20.0,10,0,0,"",,
2021-10-12 6:34:21 PM,"Back, triceps - 2",1h 31m,"Triceps Pushdown (Cable - Straight Bar)",2,20.0,10,0,0,,,
2021-10-12 6:34:21 PM,"Back, triceps - 2",1h 31m,"Triceps Pushdown (Cable - Straight Bar)",3,20.0,10,0,0,,,
2021-10-12 6:34:21 PM,"Back, triceps - 2",1h 31m,"Triceps Extension (Dumbbell)",1,5.0,10,0,0,"",,
2021-10-12 6:34:21 PM,"Back, triceps - 2",1h 31m,"Triceps Extension (Dumbbell)",2,5.0,10,0,0,,,
2021-10-12 6:34:21 PM,"Back, triceps - 2",1h 31m,"Triceps Extension (Dumbbell)",3,5.0,10,0,0,,,
2021-10-12 6:34:21 PM,"Back, triceps - 2",1h 31m,"Triceps Extension (Dumbbell)",4,5.0,10,0,0,,,
2021-10-12 6:34:21 PM,"Back, triceps - 2",1h 31m,"Crunch",1,0,10,0,0,"",,
2021-10-12 6:34:21 PM,"Back, triceps - 2",1h 31m,"Crunch",2,0,10,0,0,,,
2021-10-12 6:34:21 PM,"Back, triceps - 2",1h 31m,"Crunch",3,0,14,0,0,,,
2021-10-12 6:34:21 PM,"Back, triceps - 2",1h 31m,"Crunch",4,0,14,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Overhead Press (Barbell)",1,25.0,10,0,0,"","",
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Overhead Press (Barbell)",2,25.0,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Overhead Press (Barbell)",3,25.0,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Overhead Press (Barbell)",4,27.5,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Overhead Press (Barbell)",5,27.5,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Lateral Raise (Dumbbell)",1,16.0,10,0,0,"",,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Lateral Raise (Dumbbell)",2,16.0,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Lateral Raise (Dumbbell)",3,16.0,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Lateral Raise (Dumbbell)",4,16.0,9,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Reverse Fly (Machine)",1,15.0,10,0,0,"",,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Reverse Fly (Machine)",2,20.0,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Reverse Fly (Machine)",3,25.0,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Reverse Fly (Machine)",4,30.0,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Front Raise (Dumbbell)",1,24.0,14,0,0,"",,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Front Raise (Dumbbell)",2,24.0,14,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Front Raise (Dumbbell)",3,24.0,14,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Front Raise (Dumbbell)",4,24.0,12,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Leg Press",1,45.0,10,0,0,"",,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Leg Press",2,80.0,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Leg Press",3,100.0,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Leg Press",4,100.0,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Leg Press",5,100.0,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Leg Press",6,100.0,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Leg Press",7,100.0,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Leg Extension (Machine)",1,50.0,10,0,0,"",,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Leg Extension (Machine)",2,50.0,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Leg Extension (Machine)",3,50.0,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Leg Extension (Machine)",4,50.0,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Lying Leg Curl (Machine)",1,35.0,10,0,0,"",,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Lying Leg Curl (Machine)",2,40.0,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Lying Leg Curl (Machine)",3,40.0,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Lying Leg Curl (Machine)",4,40.0,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Standing Calf Raise (Smith Machine)",1,10.0,10,0,0,"",,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Standing Calf Raise (Smith Machine)",2,10.0,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Crunch",1,0,10,0,0,"",,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Crunch",2,0,10,0,0,,,
2021-10-14 6:59:56 PM,"Legs, shoulders",1h 12m,"Crunch",3,0,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Incline Bench Press (Dumbbell)",1,36.0,10,0,0,"","",
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Incline Bench Press (Dumbbell)",2,36.0,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Incline Bench Press (Dumbbell)",3,40.0,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Incline Bench Press (Dumbbell)",4,40.0,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Incline Bench Press (Dumbbell)",5,44.0,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Incline Bench Press (Dumbbell)",6,44.0,6,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Iso-Lateral Chest Press (Machine)",1,50.0,10,0,0,"",,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Iso-Lateral Chest Press (Machine)",2,55.0,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Iso-Lateral Chest Press (Machine)",3,60.0,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Iso-Lateral Chest Press (Machine)",4,60.0,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Iso-Lateral Chest Press (Machine)",5,65.0,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Iso-Lateral Chest Press (Machine)",6,65.0,9,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Chest Fly",1,50.0,10,0,0,"",,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Chest Fly",2,55.0,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Chest Fly",3,60.0,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Chest Fly",4,60.0,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Chest Fly",5,65.0,6,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Chest Fly",6,45.0,4,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Chest Fly",7,30.0,4,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Chest dip (mashine) ",1,30.0,10,0,0,"",,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Chest dip (mashine) ",2,40.0,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Chest dip (mashine) ",3,50.0,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Chest dip (mashine) ",4,50.0,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Preacher Curl (Barbell)",1,12.5,10,0,0,"",,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Preacher Curl (Barbell)",2,12.5,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Preacher Curl (Barbell)",3,17.5,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Preacher Curl (Barbell)",4,17.5,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Preacher Curl (Barbell)",5,20.0,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Preacher Curl (Barbell)",6,20.0,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Hammer Curl (Dumbbell)",1,20.0,14,0,0,"",,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Hammer Curl (Dumbbell)",2,24.0,12,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Hammer Curl (Dumbbell)",3,20.0,14,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Hammer Curl (Dumbbell)",4,20.0,14,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Reverse Curl (Barbell)",1,10.0,10,0,0,"",,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Reverse Curl (Barbell)",2,10.0,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Reverse Curl (Barbell)",3,10.0,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Crunch",1,0.0,10,0,0,"",,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Crunch",2,0.0,10,0,0,,,
2021-10-16 5:40:15 PM,"Chest, biceps - 1",1h 32m,"Crunch",3,0.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Pull Up",1,0,10,0,0,"","",
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Pull Up",2,0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Back Extension",1,0.0,10,0,0,"",,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Back Extension",2,0.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Deadlift (Barbell)",1,20.0,10,0,0,"",,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Deadlift (Barbell)",2,40.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Deadlift (Barbell)",3,60.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Deadlift (Barbell)",4,70.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Deadlift (Barbell)",5,70.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Deadlift (Barbell)",6,75.0,6,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"",,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Lat Pulldown (Cable)",2,50.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Lat Pulldown (Cable)",3,50.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Lat Pulldown (Cable)",4,50.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Lat Pulldown (Cable)",5,40.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Lat Pulldown (Cable)",6,40.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Lat Pulldown (Cable)",7,40.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Seated Row (Cable)",1,50.0,10,0,0,"",,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Seated Row (Cable)",2,50.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Seated Row (Cable)",3,50.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Seated Row (Cable)",4,50.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Seated Wide-Grip Row (Cable)",1,40.0,10,0,0,"",,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Seated Wide-Grip Row (Cable)",2,40.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Seated Wide-Grip Row (Cable)",3,40.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Shrug (Smith Machine)",1,20.0,10,0,0,"",,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Shrug (Smith Machine)",2,40.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Skullcrusher (Barbell)",1,12.5,10,0,0,"",,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Skullcrusher (Barbell)",2,12.5,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Skullcrusher (Barbell)",3,12.5,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Triceps Pushdown (Cable - Straight Bar)",1,20.0,10,0,0,"",,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Triceps Pushdown (Cable - Straight Bar)",2,15.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Triceps Pushdown (Cable - Straight Bar)",3,15.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Triceps Extension (Dumbbell)",1,5.0,10,0,0,"",,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Triceps Extension (Dumbbell)",2,5.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Triceps Extension (Dumbbell)",3,6.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Triceps Extension (Dumbbell)",4,8.0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Triceps Extension (Dumbbell)",5,10.0,9,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Crunch",1,0,16,0,0,"",,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Crunch",2,0,16,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Crunch",3,0,10,0,0,,,
2021-10-18 5:57:56 PM,"Back, triceps - 2",1h 29m,"Crunch",4,0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Arnold Press (Dumbbell)",1,24.0,10,0,0,"","",
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Arnold Press (Dumbbell)",2,24.0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Arnold Press (Dumbbell)",3,28.0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Arnold Press (Dumbbell)",4,28.0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Lateral Raise (Dumbbell)",1,16.0,10,0,0,"",,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Lateral Raise (Dumbbell)",2,16.0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Lateral Raise (Dumbbell)",3,16.0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Lateral Raise (Dumbbell)",4,16.0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Reverse Fly (Machine)",1,25.0,10,0,0,"",,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Reverse Fly (Machine)",2,25.0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Reverse Fly (Machine)",3,25.0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Reverse Fly (Machine)",4,25.0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Front Raise (Dumbbell)",1,24.0,12,0,0,"",,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Front Raise (Dumbbell)",2,24.0,12,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Front Raise (Dumbbell)",3,24.0,12,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Front Raise (Dumbbell)",4,24.0,12,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Leg Press",1,80.0,10,0,0,"",,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Leg Press",2,80.0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Leg Press",3,100.0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Leg Press",4,100.0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Leg Press",5,120.0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Leg Press",6,120.0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Leg Press",7,120.0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Lying Leg Curl (Machine)",1,35.0,10,0,0,"",,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Lying Leg Curl (Machine)",2,40.0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Lying Leg Curl (Machine)",3,40.0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Lying Leg Curl (Machine)",4,40.0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Leg Extension (Machine)",1,50.0,10,0,0,"",,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Leg Extension (Machine)",2,50.0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Leg Extension (Machine)",3,50.0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Leg Extension (Machine)",4,60.0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Lunge (Dumbbell)",1,18.0,10,0,0,"",,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Lunge (Dumbbell)",2,18.0,10,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Lunge (Dumbbell)",3,18.0,8,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Standing Calf Raise (Bodyweight)",1,0,12,0,0,"",,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Standing Calf Raise (Bodyweight)",2,0,12,0,0,,,
2021-10-21 6:03:23 PM,"Legs, shoulders",1h 16m,"Standing Calf Raise (Bodyweight)",3,0,12,0,0,,,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Incline Bench Press (Dumbbell)",1,36.0,10,0,0,"","",
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Incline Bench Press (Dumbbell)",2,40.0,10,0,0,,,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Incline Bench Press (Dumbbell)",3,44.0,10,0,0,,,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Incline Bench Press (Dumbbell)",4,44.0,10,0,0,,,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Incline Bench Press (Dumbbell)",5,44.0,9,0,0,,,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Incline Bench Press (Dumbbell)",6,40.0,10,0,0,,,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Iso-Lateral Chest Press (Machine)",1,60.0,10,0,0,"",,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Iso-Lateral Chest Press (Machine)",2,60.0,10,0,0,,,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Iso-Lateral Chest Press (Machine)",3,65.0,10,0,0,,,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Iso-Lateral Chest Press (Machine)",4,65.0,10,0,0,,,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Chest Fly",1,60.0,10,0,0,"",,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Chest Fly",2,60.0,10,0,0,,,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Chest Fly",3,60.0,10,0,0,,,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Chest Fly",4,60.0,10,0,0,,,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Chest dip (mashine) ",1,50.0,10,0,0,"",,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Chest dip (mashine) ",2,50.0,10,0,0,,,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Chest dip (mashine) ",3,50.0,10,0,0,,,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Preacher Curl (Barbell)",1,20.0,10,0,0,"",,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Preacher Curl (Barbell)",2,20.0,10,0,0,,,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Preacher Curl (Barbell)",3,20.0,10,0,0,,,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Hammer Curl (Dumbbell)",1,20.0,14,0,0,"",,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Hammer Curl (Dumbbell)",2,20.0,14,0,0,,,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Hammer Curl (Dumbbell)",3,20.0,14,0,0,,,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Reverse Curl (Barbell)",1,10.0,10,0,0,"",,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Reverse Curl (Barbell)",2,10.0,10,0,0,,,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Reverse Curl (Barbell)",3,15.0,10,0,0,,,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Crunch",1,0.0,14,0,0,"",,
2021-10-23 11:57:11 AM,"Chest, biceps - 1",1h 8m,"Crunch",2,0.0,14,0,0,,,
2021-10-25 6:58:26 PM,"Back, triceps - 2",1h 19m,"Pull Up",1,0,6,0,0,"","",
2021-10-25 6:58:26 PM,"Back, triceps - 2",1h 19m,"Pull Up",2,0,6,0,0,,,
2021-10-25 6:58:26 PM,"Back, triceps - 2",1h 19m,"Back Extension",1,0.0,10,0,0,"",,
2021-10-25 6:58:26 PM,"Back, triceps - 2",1h 19m,"Back Extension",2,0.0,10,0,0,,,
2021-10-25 6:58:26 PM,"Back, triceps - 2",1h 19m,"Deadlift (Barbell)",1,20.0,10,0,0,"",,
2021-10-25 6:58:26 PM,"Back, triceps - 2",1h 19m,"Deadlift (Barbell)",2,60.0,10,0,0,,,
2021-10-25 6:58:26 PM,"Back, triceps - 2",1h 19m,"Deadlift (Barbell)",3,60.0,10,0,0,,,
2021-10-25 6:58:26 PM,"Back, triceps - 2",1h 19m,"Deadlift (Barbell)",4,60.0,10,0,0,,,
2021-10-25 6:58:26 PM,"Back, triceps - 2",1h 19m,"Deadlift (Barbell)",5,75.0,10,0,0,,,
2021-10-25 6:58:26 PM,"Back, triceps - 2",1h 19m,"Deadlift (Barbell)",6,80.0,8,0,0,,,
2021-10-25 6:58:26 PM,"Back, triceps - 2",1h 19m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"",,
2021-10-25 6:58:26 PM,"Back, triceps - 2",1h 19m,"Lat Pulldown (Cable)",2,55.0,10,0,0,,,
2021-10-25 6:58:26 PM,"Back, triceps - 2",1h 19m,"Lat Pulldown (Cable)",3,55.0,10,0,0,,,
2021-10-25 6:58:26 PM,"Back, triceps - 2",1h 19m,"Lat Pulldown (Cable)",4,50.0,10,0,0,,,
2021-10-25 6:58:26 PM,"Back, triceps - 2",1h 19m,"Lat Pulldown (Cable)",5,50.0,10,0,0,,,
2021-10-25 6:58:26 PM,"Back, triceps - 2",1h 19m,"Lat Pulldown (Cable)",6,45.0,10,0,0,,,
2021-10-25 6:58:26 PM,"Back, triceps - 2",1h 19m,"Seated Row (Cable)",1,50.0,10,0,0,"",,
2021-10-25 6:58:26 PM,"Back, triceps - 2",1h 19m,"Seated Row (Cable)",2,50.0,10,0,0,,,
2021-10-25 6:58:26 PM,"Back, triceps - 2",1h 19m,"Seated Row (Cable)",3,50.0,10,0,0,,,
2021-10-25 6:58:26 PM,"Back, triceps - 2",1h 19m,"Seated Wide-Grip Row (Cable)",1,50.0,10,0,0,"",,
2021-10-25 6:58:26 PM,"Back, triceps - 2",1h 19m,"Seated Wide-Grip Row (Cable)",2,50.0,10,0,0,,,
2021-10-25 6:58:26 PM,"Back, triceps - 2",1h 19m,"Seated Wide-Grip Row (Cable)",3,50.0,10,0,0,,,
